Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus
SRR6287238	1	99	0.0101	31	10232	0.00303	SW	532.630895544	557.421568627451	5.36905600565	0.92489190465	0.987026921576	384
SRR6287246	0	52	0	0	10226	0	SW	441.288141072	445.909090909091	4.53660182674	0.904246693811	0.988880218494	291
SRR6287259	3	90	0.03333	540	10213	0.05287	SW	498.318360948	541.611111111111	5.95843835442	0.954450073218	0.988479937518	361
SRR6287268	0	99	0	0	10229	0	SW	461.782011916	462.614754098361	5.50936816797	0.921312532879	0.990438091521	376
SRR6287269	2	85	0.02353	102	10237	0.00996	SW	428.646371612	415.041666666667	5.13936591389	0.91577333492	0.990536585366	314
SRR6287270	4	75	0.05333	392	10241	0.03828	SW	466.447226606	474.79347826087	5.02261083492	0.907142791387	0.988974534101	335
SRR6287271	2	98	0.02041	67	10214	0.00656	SW	574.568906816	590.959016393443	5.38558293962	0.922092093143	0.986539211861	425
SRR6287273	3	74	0.04054	280	10228	0.02738	SW	399.970706639	406.428571428571	5.37897904337	0.94083495066	0.991221225127	310
SRR6287274	2	73	0.0274	172	10216	0.01684	SW	445.470335079	461.284090909091	5.47406832067	0.922942219529	0.989949258392	334
SRR6287275	0	73	0	0	10229	0	SW	448.817382189	449.393617021277	5.40819013492	0.937948038112	0.989368965181	323
SRR6287277	1	89	0.01124	106	10233	0.01036	SW	480.782365848	467.315789473684	5.70082158781	0.948128910834	0.989462386574	364
SRR6287278	2	106	0.01887	102	10240	0.00996	SW	542.753649354	579.5	5.95573630108	0.960492468769	0.987219512195	397
SRR6287280	1	81	0.01235	242	10238	0.02364	SW	500.810112115	483.008474576271	5.41384518258	0.904220649613	0.988487804878	362
SRR6287282	1	58	0.01724	12	10231	0.00117	SW	345.91780939	349.764705882353	4.89369170145	0.933655055818	0.991898487067	243
SRR6287285	0	71	0	0	10217	0	SW	472.794223516	504.711111111111	5.47046591502	0.953441993734	0.988771724273	346
SRR6287298	1	103	0.00971	90	10227	0.0088	SW	561.102369242	565.432203389831	5.63808372659	0.915771066175	0.987213274768	419
SRR6287299	2	86	0.02326	139	10212	0.01361	SW	466.264357945	485.9	5.43812534952	0.914360210103	0.989270386266	348
SRR6287305	0	61	0	0	10224	0	SW	350.730175421	353.680555555556	4.98574338328	0.909708640095	0.992097560976	255
SRR6287306	0	83	0	0	10226	0	SW	526.363210507	528.819672131148	5.13806799487	0.915388422601	0.987313360008	383
SRR6287321	1	94	0.01064	39	10212	0.00382	SW	476.480211697	464.675	5.38036479676	0.926167953654	0.989171788118	362
SRR6287323	1	68	0.01471	104	10179	0.01022	SW	487.189872633	529.594594594595	5.13678974194	0.912468859711	0.988290398126	335
SRR6287324	1	84	0.0119	33	10223	0.00323	SW	572.301603327	566.389830508475	5.48687385554	0.91880474318	0.986734295747	403
SRR6287329	0	45	0	0	10239	0	SW	337.461656355	322.190476190476	4.95849447451	0.935522911699	0.992387273082	243
SRR6287332	0	106	0	0	10198	0	SW	621.119688715	630.027777777778	6.82385676525	0.982159866778	0.986320109439	475
SRR6287335	1	92	0.01087	239	10218	0.02339	SW	505.417431668	523.675	5.50329275441	0.916792678833	0.98828125	375
SRR6287337	2	77	0.02597	218	10222	0.02133	SW	500.088548794	504.323529411765	5.49410571241	0.917069045864	0.988185901191	352
SRR6287338	0	70	0	0	10228	0	SW	467.834941635	449.533333333333	5.1595053152	0.921143104426	0.989173900322	344
SRR6287342	2	69	0.02899	376	10237	0.03673	SW	474.399579739	475.656862745098	5.06072792193	0.906641601391	0.988974534101	343
SRR6287343	2	94	0.02128	73	10227	0.00714	SW	617.448867299	630.8	5.35016456532	0.920597929804	0.985073170732	425
SRR6287346	1	111	0.00901	99	10212	0.00969	SW	563.120793727	565.1953125	5.6382874573	0.917414872948	0.987018057589	426
SRR6287347	1	98	0.0102	149	10244	0.01455	SW	487.643889086	509.344444444444	5.38826205685	0.912141140413	0.988685134608	349
SRR6287351	1	84	0.0119	13	10244	0.00127	SW	463.487169433	454.794117647059	5.15153905237	0.920642537363	0.989272479033	333
SRR6508103	0	58	0	0	9896	0	SW	895.026589654	929.818181818182	6.76965535736	0.976168928019	0.978341463415	601
SRR6508114	0	68	0	0	9976	0	SW	864.590920982	903.416666666667	7.29914889593	0.981387955905	0.982320765775	723
SRR6508120	1	63	0.01587	150	9921	0.01512	SW	684.228720848	756.723214285714	7.06394074779	0.974391192359	0.986219702893	561
SRR6508121	0	55	0	0	9936	0	SW	427.316087581	453.190476190476	6.06722539029	0.954561401634	0.992578849722	370
SRR6508125	0	72	0	0	10075	0	SW	643.048427281	635.733766233766	7.00819601823	0.97967081802	0.987614589429	531
SRR6508127	0	54	0	0	9828	0	SW	756.572344546	759.005952380952	6.72308261538	0.973735474213	0.982630757221	560
SRR6508129	1	53	0.01887	58	10018	0.00579	SW	696.13752422	733.673611111111	6.3240331	0.958035658076	0.983767830792	530
SRR6508131	0	47	0	0	10070	0	SW	324.132766797	347.337837837838	5.48426944445	0.944013642979	0.993935244058	273
SRR6508133	0	50	0	0	10058	0	SW	429.138977624	450.65306122449	5.59946466993	0.941256795565	0.991869918699	357
SRR6508134	0	71	0	0	9922	0	SW	590.937510832	621.075	7.0894461904	0.982807892192	0.98883666275	500
SRR6508143	0	53	0	0	10076	0	SW	362.931510974	380.941176470588	6.19013024854	0.972257383093	0.994334831022	324
SRR6511218	0	49	0	0	10183	0	SW	504.290931575	495.564814814815	5.14952955139	0.905812719705	0.988199726936	360
SRR6511224	0	65	0	0	10189	0	SW	299.359417165	334.282608695652	5.3615920914	0.945373199213	0.994212281734	241
SRR6511225	3	100	0.03	53	10143	0.00523	SW	486.037787591	568.532258064516	6.56072007892	0.975940196497	0.990344289476	402
SRR6511226	2	70	0.02857	120	10167	0.0118	SW	379.889359147	409.612903225806	6.00841626577	0.960612356403	0.993075197503	325
SRR6511227	2	77	0.02597	80	10202	0.00784	SW	309.956606092	329.441176470588	5.69667349334	0.942039142998	0.994143484627	217
SRR6511230	0	97	0	0	10139	0	SW	666.698496583	696.007246376812	7.09766842936	0.982445273368	0.986717452876	559
SRR6511231	1	74	0.01351	28	10113	0.00277	SW	313.586956239	338.333333333333	5.78188223618	0.9607472605	0.994710549515	269
SRR6511234	0	143	0	0	10156	0	SW	741.247423526	773.947368421053	7.55587840512	0.986674631695	0.986428431947	643
SRR6511235	0	156	0	0	10114	0	SW	728.821492547	766.006944444444	7.5685189137	0.987103443146	0.986328125	620
SRR6511240	1	85	0.01176	35	10102	0.00346	SW	662.361984034	680.649350649351	6.57880757347	0.971761513458	0.986054222742	545
SRR6511241	2	69	0.02899	139	10225	0.01359	SW	348.968402471	358.136363636364	5.30122918288	0.907065286805	0.993367147874	285
SRR6511253	0	71	0	0	10229	0	SW	388.281470868	581.892857142857	5.28777716573	0.937768836107	0.991216941544	269
SRR6511259	0	67	0	0	10158	0	SW	275.816877713	316.764705882353	5.16921341462	0.923723203084	0.995601173021	242
SRR6511261	3	89	0.03371	128	10215	0.01253	SW	314.321225193	338.52380952381	5.84408885073	0.962213330161	0.994146341463	244
SRR6511262	0	121	0	0	10145	0	SW	924.618902622	960.176470588235	7.52734403067	0.986051293278	0.979707317073	741
SRR6511266	0	136	0	0	10126	0	SW	963.841969189	966.0625	7.8328099629	0.984147228528	0.98106762955	812
SRR6511268	1	141	0.00709	39	10170	0.00383	SW	482.862564359	587.021739130435	6.73126537103	0.960935294641	0.991332611051	388
SRR6511270	3	71	0.04225	242	10178	0.02378	SW	322.503819089	412.142857142857	5.16990448168	0.921854067775	0.9934602245	220
SRR6511271	2	101	0.0198	91	10181	0.00894	SW	542.06170303	593.612244897959	6.74008947627	0.978510412351	0.989264103065	455
SRR6511281	0	96	0	0	10175	0	SW	549.834282397	571.925925925926	6.82102099718	0.976793572921	0.990439957077	482
SRR6511282	0	81	0	0	10233	0	SW	283.693821106	313.970588235294	5.76984827498	0.958944843991	0.995415081455	249
SRR6511283	0	97	0	0	10085	0	SW	1117.26726166	1130.26845637584	7.37160876429	0.978728617551	0.973666244026	880
SRR6511284	0	93	0	0	10204	0	SW	546.844692004	572.145454545455	6.64957917236	0.976860466993	0.98907530238	452
SRR6511285	4	97	0.04124	315	10182	0.03094	SW	453.162010447	480.014285714286	6.51107658864	0.980474608324	0.990632318501	335
SRR6511291	1	141	0.00709	37	10163	0.00364	SW	802.657937739	910.78125	7.56306936174	0.989001243022	0.982728337237	647
SRR6511292	1	95	0.01053	91	10157	0.00896	SW	809.961259756	800.519047619048	7.15003569567	0.979298556965	0.983217874915	657
SRR6511293	0	99	0	0	10133	0	SW	825.390298087	853.166666666667	7.18903409698	0.980831562464	0.982346630255	655
SRR6511301	0	120	0	0	10134	0	SW	599.507764719	644.384615384615	6.57866006759	0.960780637708	0.989051808407	510
SRR6511302	2	93	0.02151	66	10152	0.0065	SW	470.10077476	513.153846153846	6.52158815338	0.978666153948	0.990819415959	392
SRR6511303	2	70	0.02857	184	10141	0.01814	SW	329.045570072	343.6	6.06800571433	0.957423718166	0.994728107	293
SRR6511304	3	94	0.03191	358	10228	0.035	SW	308.395669695	325.225	6.07213630842	0.967167912019	0.994538716598	243
SRR6511308	5	97	0.05155	141	10178	0.01385	SW	410.625426614	428.054054054054	6.4456279621	0.971950552554	0.992776259274	346
SRR6511310	0	76	0	0	10119	0	SW	320.361282551	321.557142857143	5.95980294978	0.968131369423	0.995414634146	290
SRR6511311	4	82	0.04878	113	10186	0.01109	SW	589.129844271	630.933962264151	6.24734032884	0.96483734968	0.986835689907	459
SRR6511312	2	95	0.02105	45	10114	0.00445	SW	436.136193238	459.115384615385	6.10578905258	0.96736799732	0.992096018735	375
SRR6511313	1	88	0.01136	44	10170	0.00433	SW	318.375201824	374.882352941176	6.00796513837	0.965744640699	0.994434680726	264
SRR6511316	4	83	0.04819	168	10179	0.0165	SW	418.216871915	447.640625	6.11292421407	0.964600274664	0.991906387128	340
SRR6511317	2	85	0.02353	150	10166	0.01476	SW	417.719898154	481.407407407407	6.25634518092	0.968859793902	0.991744471744	333
SRR6511686	0	78	0	0	10165	0	SW	880.523402211	900.5	6.42813418772	0.966770124884	0.97814847332	562
SRR6511706	1	70	0.01429	28	10128	0.00276	SW	603.108264319	610.994117647059	5.32790337901	0.916566465104	0.987990626831	521
SRR6511716	0	97	0	0	10053	0	SW	877.468081973	871.040909090909	7.13399178768	0.983903029149	0.978926829268	656
SRR6511717	0	96	0	0	10128	0	SW	780.678218728	741.252577319588	6.88745471022	0.980963738495	0.981949458484	559
SRR6511724	0	108	0	0	10062	0	SW	1185.83908119	1173.58959537572	7.55623411961	0.980513996519	0.972930714356	942
SRR6511736	1	125	0.008	45	10033	0.00449	SW	683.496531329	731.117647058824	7.03629825961	0.97753398432	0.987503661037	598
SRR6511744	1	111	0.00901	27	10140	0.00266	SW	413.480940602	423.705128205128	5.61754376529	0.914492031139	0.994148624927	375
SRR6511753	0	93	0	0	10146	0	SW	883.557987905	847.448979591837	6.75069621314	0.974582424747	0.978536585366	594
SRR6511758	0	80	0	0	10206	0	SW	812.722276083	798.664835164835	6.57155361181	0.956184994809	0.9811762411	594
SRR6962106	2	154	0.01299	119	10187	0.01168	SW	1139.67680134	1153.10236220472	7.5758851378	0.985880760405	0.971824072256	813
SRR6962108	1	149	0.00671	24	10206	0.00235	SW	867.832103877	917.668674698795	6.37903936969	0.940977139065	0.979070904645	626
SRR6962109	1	178	0.00562	9	10163	0.00089	SW	2441.7299011	2437.86545454545	8.74060983899	0.987048981283	0.934740132864	1597
SRR6962110	2	166	0.01205	29	10189	0.00285	SW	1008.16274532	1079.045	7.17104723582	0.972471338051	0.976230069451	763
SRR6962111	1	204	0.0049	30	10195	0.00294	SW	1419.05839661	1433.38461538462	8.21330428282	0.991720966829	0.965365424127	1010
SRR6962112	3	181	0.01657	40	10187	0.00393	SW	863.401172632	862.100917431193	7.00689548103	0.96969188166	0.981309325766	686
SRR6962113	0	166	0	0	10146	0	SW	2375.1931563	2390.88347457627	8.68632054625	0.992190642519	0.937078651685	1486
SRR6962114	2	159	0.01258	60	10220	0.00587	SW	801.22243857	853.776923076923	7.20510018144	0.983555768017	0.981747193753	576
SRR6962115	0	125	0	0	10193	0	SW	1722.90879533	1714.61464968153	7.46232588077	0.98059950516	0.954745381683	1019
SRR6962116	0	137	0	0	10172	0	SW	1512.79997477	1604.22268907563	7.69032282434	0.984408077405	0.961493354183	935
SRR7091533	0	157	0	0	10067	0	SW	2052.96267603	2092.15296803653	8.64626414109	0.990915852007	0.946381223608	1391
SRR7221447	0	130	0	0	10253	0	SW	92.5208822467	96	4.85591888275	0.922038040423	0.999804420106	92
SRR7275938	0	68	0	0	10232	0	SW	533.171924888	566.5	5.8656081133	0.959153864176	0.987417089348	373
SRR7286093	1	85	0.01176	21	10223	0.00205	SW	751.465217643	752.084507042254	5.53602079047	0.937760686122	0.980692345197	476
SRR7286098	1	111	0.00901	9	10182	0.00088	SW	851.620505018	831.358024691358	5.70019270265	0.925716700966	0.978742077036	538
SRR7633193	0	129	0	0	10030	0	SW	2789.60313215	2594.29779411765	6.64078326877	0.964526474588	0.927757083192	990
TARA042DCM	0	72	0	0	7528	0	SW	1678.04762734	1696.58241758242	8.65929895286	0.994060550189	0.945407598672	1149
TARA056MES	0	62	0	0	9098	0	SW	2659.27807097	2569.79607843137	8.90870290694	0.995255020835	0.929175683651	1537
TARA062SRF	0	45	0	0	9110	0	SW	1819.48747105	1889.95177664975	8.56239304861	0.992980313725	0.952872884691	1275
TARA109SRF	0	83	0	0	8489	0	SW	1621.67745789	1689.5	8.64828987205	0.99424485881	0.951546391753	1138
TARA123MIX	0	51	0	0	8900	0	SW	2521.16484451	2573.0928030303	9.14766411963	0.995784104151	0.931448412698	1645
TARA124SRF	0	43	0	0	8843	0	SW	1974.82271069	2119.22252747253	8.69079208822	0.993632854842	0.947906330621	1310
TARA133DCM	0	52	0	0	8994	0	SW	2325.16229989	2449.53755868545	8.84687518153	0.993470141218	0.937338115162	1462
TARA150DCM	0	53	0	0	9071	0	SW	2010.9676256	2059.05555555556	8.91315769159	0.994742548766	0.947226386807	1404
DRR060143	0	416	0	0	10085	0	MS	6298.93604607	5812.72466539197	10.064205656	0.996748395363	0.832043874253	2985
DRR060150	1	298	0.00336	11	10114	0.00109	MS	6719.99804886	6263.34586466165	10.0827289062	0.996204806556	0.821700879765	3100
DRR060159	0	390	0	0	10024	0	MS	5832.36496242	5358.96276595745	9.85445999126	0.99656323028	0.840594462541	2700
DRR060165	0	541	0	0	10119	0	MS	6450.22642947	6078.04061895551	10.3184573629	0.99792960583	0.822494723088	3050
DRR060166	0	500	0	0	9772	0	MS	6367.31912997	5776.44072657744	10.1413402181	0.997338306721	0.826500657961	2953
DRR060169	0	584	0	0	10072	0	MS	6400.855852	6294.00101010101	10.2631966562	0.997464680682	0.826138032305	3083
DRR065508	0	517	0	0	10018	0	MS	5630.11043156	5365.11158798283	9.94781416828	0.996653978518	0.847808999803	2763
DRR065509	2	485	0.00412	11	10084	0.00109	MS	6222.71879457	5882.20081967213	10.079808641	0.997031302206	0.834247648903	2932
DRR065513	1	561	0.00178	9	10058	0.00089	MS	5975.78355294	5646.46421845574	10.1604677766	0.997365771316	0.835672916462	2979
DRR065514	0	570	0	0	10079	0	MS	5864.97812511	5701.7978515625	10.1733480503	0.997423419959	0.837361777082	2964
DRR065515	0	537	0	0	10121	0	MS	5446.70554904	5042.50099403578	10.0290950129	0.997266894365	0.853081957605	2767
DRR065526	0	547	0	0	10143	0	MS	5983.7489464	5670.37664783427	10.3791098554	0.998151443299	0.837031967934	3030
DRR065529	1	455	0.0022	11	10109	0.00109	MS	5878.54424974	5722.35508849557	9.99641549252	0.996917608983	0.842660416056	2820
DRR065533	1	467	0.00214	11	10136	0.00109	MS	5648.57097114	5556.92970521542	9.877708661	0.996668586731	0.846875	2741
DRR065543	0	528	0	0	9948	0	MS	6784.14261379	6277.62520458265	10.4650569407	0.998065294208	0.812407242505	3300
DRR065546	2	580	0.00345	9	10133	0.00089	MS	5784.75824459	5469.49347014925	10.2391731489	0.997596904534	0.841441969519	2978
DRR065547	0	542	0	0	10098	0	MS	6095.57166182	5960.6753875969	10.308673673	0.997652027603	0.832192450616	3075
DRR065548	1	567	0.00176	4	10067	4e-04	MS	6595.08209977	6209.8828125	10.4343376399	0.997870378677	0.819359905753	3246
DRR065555	1	547	0.00183	13	10060	0.00129	MS	6048.42844764	5724.27272727273	10.2413981931	0.997398902464	0.833414896741	3054
DRR065556	0	524	0	0	9986	0	MS	6346.66067261	5816.12408759124	10.1639685289	0.997254063607	0.830135108674	3030
DRR065560	1	563	0.00178	5	10066	5e-04	MS	5726.38060497	5461.53266787659	10.1892521294	0.997350257977	0.839788732394	2989
DRR065564	0	490	0	0	10114	0	MS	6309.09341422	5872.54159132007	10.1316601696	0.99699518102	0.828546307151	3067
DRR065566	1	439	0.00228	7	10068	7e-04	MS	6330.17169241	5889.44525547445	10.1789978242	0.997295307874	0.828937084799	3068
DRR065567	2	457	0.00438	26	10080	0.00258	MS	6356.28285181	5988.1836935167	10.0540542252	0.996870521422	0.829664416398	2991
DRR065568	1	483	0.00207	12	10129	0.00118	MS	6124.94257906	5791.57076350093	10.2418959993	0.997553018441	0.832975609756	3050
DRR065569	2	468	0.00427	43	10077	0.00427	MS	6393.19619455	5990.25751503006	10.1416655179	0.997545139996	0.830338733432	2964
ERR1520149	1	248	0.00403	19	9515	0.002	MS	5366.77631881	4809.30485232068	9.7844557079	0.996216201906	0.857527149547	2582
ERR1520196	2	230	0.0087	67	9715	0.0069	MS	3621.841786	3580.83440514469	8.97831145726	0.989955592473	0.900627927838	1917
ERR1544669	1	377	0.00265	17	10115	0.00168	MS	6101.71464164	5762.28729281768	9.61217800262	0.996180219124	0.850652536552	2510
ERR1544673	2	425	0.00471	22	10134	0.00217	MS	6074.45186763	5852.12637362637	9.70973643815	0.996598884616	0.850112955505	2540
ERR1545578	1	416	0.0024	3	10094	3e-04	MS	7753.09131197	7401.8647469459	10.6643070937	0.998375741757	0.794992175274	3514
ERR1545580	2	403	0.00496	25	10147	0.00246	MS	7270.75794717	6962.9972875226	10.0892826043	0.992809735108	0.806056448452	3290
ERR1545581	2	415	0.00482	37	10110	0.00366	MS	7329.32276059	6987.73963515755	10.3472586471	0.995155761582	0.800510504614	3433
ERR1545582	3	338	0.00888	82	10165	0.00807	MS	6787.92221886	6283.48605577689	9.74491947057	0.992710161694	0.824018792209	2987
ERR1545583	1	403	0.00248	30	10139	0.00296	MS	6721.4627587	6374.06640625	9.9105390394	0.993826220261	0.822002351097	3047
ERR1545584	0	368	0	0	10163	0	MS	6496.07192298	6269.8375	9.60543395486	0.990180524158	0.827431031109	2941
ERR1545585	2	405	0.00494	22	10148	0.00217	MS	6835.67557205	6671.49381443299	9.85655498392	0.993358829136	0.819850775574	3043
ERR1545586	1	408	0.00245	22	10159	0.00217	MS	6798.70663232	6237.22309197652	9.74236632469	0.993588675512	0.823991361539	2955
ERR1545587	3	388	0.00773	60	10174	0.0059	MS	6949.15533019	6576.91015625	9.94905731194	0.995051311598	0.817147341573	3091
ERR1545590	2	392	0.0051	28	10123	0.00277	MS	7373.53230234	6847.70454545455	10.2162854315	0.994849325501	0.803373541238	3368
ERR1545591	1	387	0.00258	17	10120	0.00168	MS	7656.5795301	7438.80890538033	10.2451186318	0.995312411104	0.798432141107	3379
ERR1545592	1	307	0.00326	11	10158	0.00108	MS	6794.51712295	6452.71674311927	9.44592638289	0.988490514429	0.828616198218	2841
ERR1545593	1	362	0.00276	12	10150	0.00118	MS	6040.27003042	5832.06493506493	9.53832420497	0.990790322297	0.838415530934	2795
ERR1545594	1	379	0.00264	19	10122	0.00188	MS	8239.57271501	7917.00364963504	10.448329011	0.996516788572	0.787225705329	3520
ERR1545595	1	412	0.00243	15	10075	0.00149	MS	7545.25786151	7067.16098807496	10.4563351214	0.997266262976	0.799411764706	3428
ERR1545596	2	375	0.00533	39	10141	0.00385	MS	6175.41410825	5924.86425339367	9.40238436059	0.989705594002	0.838137254902	2745
ERR1545597	0	364	0	0	10157	0	MS	6006.34458727	5560.81688596491	9.34914938119	0.989320008249	0.843100744806	2687
ERR1545598	2	384	0.00521	34	10101	0.00337	MS	6705.25350759	6343.76043737575	9.74093146276	0.990098084021	0.823362381279	3006
ERR1545599	1	414	0.00242	23	10146	0.00227	MS	6756.61132869	6257.71528998243	10.0468844983	0.992678115572	0.81928536466	3174
ERR1545608	1	419	0.00239	25	10131	0.00247	MS	8032.31371496	7416.62317666126	10.4899558899	0.997137099637	0.787263543627	3539
ERR1545609	2	399	0.00501	20	10145	0.00197	MS	8059.58638982	7677.68717504333	10.4430606225	0.997369161104	0.788401253918	3504
ERR1545612	0	365	0	0	10142	0	MS	6452.7080096	6258.02920560748	9.47965124604	0.989622039673	0.833790670325	2790
ERR1545613	2	360	0.00556	14	10154	0.00138	MS	6607.10039515	6343.03634361234	9.49314712733	0.989962365481	0.827515199059	2862
ERR1545614	0	428	0	0	10153	0	MS	8308.74334454	7780.99681528662	10.8186557198	0.998637590956	0.781668786071	3712
ERR1545615	3	424	0.00708	47	10158	0.00463	MS	7005.24477078	6708.56003752345	10.4450925476	0.998134917568	0.814010370805	3233
ERR1545616	0	455	0	0	10110	0	MS	7549.30073256	7222.54083333333	10.7378804196	0.998523297798	0.796751149819	3552
ERR1545618	0	426	0	0	10136	0	MS	7048.41546202	6653.00091240876	10.500807539	0.998142048429	0.813746578021	3276
ERR1545619	0	401	0	0	10130	0	MS	8066.89673952	7307.7981878089	10.6083164816	0.998153112582	0.792148032113	3518
ERR1545622	1	450	0.00222	19	10113	0.00188	MS	7281.17058217	7027.24394785847	10.3786692546	0.997313298008	0.807184104923	3317
ERR1545626	1	448	0.00223	7	10143	0.00069	MS	8673.58418101	7972.96988906498	10.7923946225	0.998556283227	0.776253918495	3722
ERR1545629	0	420	0	0	10132	0	MS	7238.40325725	7061.4918699187	10.3261362199	0.997702350995	0.811453744493	3191
ERR1545634	2	595	0.00336	10	10203	0.00098	MS	4396.01428395	4258.53278688525	10.201204207	0.997520654454	0.874840982484	2736
ERR1545636	0	444	0	0	10111	0	MS	7252.74457365	6823.79442508711	10.5810041657	0.998257327273	0.807161725859	3377
ERR1545638	1	428	0.00234	10	10155	0.00098	MS	7767.37463988	7372.48003472222	10.7184795913	0.998508652644	0.796651654592	3521
ERR1545643	0	419	0	0	10147	0	MS	6827.17405539	6599.49489795918	10.0865098576	0.993691879217	0.821033029501	3099
ERR1545644	2	460	0.00435	13	10141	0.00128	MS	5995.34531166	5877.30201342282	9.80200255216	0.993017143428	0.840204161759	2803
ERR1545651	2	357	0.0056	29	10136	0.00286	MS	6307.90518082	5898.01392111369	9.44084184433	0.989681993766	0.839451786588	2714
ERR1545652	2	355	0.00563	42	10131	0.00415	MS	6514.66064894	6217.48761261261	9.59583342498	0.991973655115	0.832712661701	2823
ERR1545653	0	386	0	0	10094	0	MS	7171.29179508	6729.34892787524	10.3278340183	0.99773619581	0.815184424225	3179
ERR1545655	1	418	0.00239	28	10132	0.00276	MS	7475.73810259	7134.48090909091	10.5787389421	0.998266298056	0.803969495503	3395
ERR1545656	2	412	0.00485	27	10092	0.00268	MS	8540.17185537	7999.39158576052	10.8404176857	0.998569219482	0.778311128527	3735
ERR1545658	3	479	0.00626	41	10100	0.00406	MS	8224.34271248	7873.34585289515	10.9473195545	0.998821684736	0.778474808861	3792
ERR1545659	1	456	0.00219	7	10161	0.00069	MS	8392.38354999	8012.16641104294	10.9612597157	0.998773306151	0.774199862973	3862
ERR1545660	1	424	0.00236	25	10116	0.00247	MS	7483.03310571	7319.03339517625	10.3752980885	0.996169968039	0.801291458761	3390
ERR1545661	2	408	0.0049	43	10132	0.00424	MS	7681.3291233	7265.98059149723	10.2231845429	0.995219163483	0.800979431929	3337
ERR1545662	2	408	0.0049	24	10142	0.00237	MS	7946.11355922	7327.39318600368	10.3737005057	0.997318427089	0.799412915851	3354
ERR1545663	0	401	0	0	10166	0	MS	6771.05793939	6778.00433839479	9.93545998691	0.993618292691	0.82123997653	3062
ERR1545664	1	391	0.00256	14	10132	0.00138	MS	7188.63587602	7003.11122047244	10.3248444278	0.996900113569	0.811305966494	3244
ERR1545665	2	402	0.00498	25	10047	0.00249	MS	7860.78777371	7240.62978369384	10.3916767391	0.996414404621	0.794816414687	3460
ERR1545666	1	398	0.00251	11	10159	0.00108	MS	7984.14188465	7341.76086956522	10.3331279414	0.99648877907	0.795140589791	3423
ERR1545667	0	391	0	0	10122	0	MS	6779.57986462	6584.15922330097	9.83785863602	0.989167451198	0.817291687066	3144
ERR1545668	0	411	0	0	10117	0	MS	7151.49194818	6859.6420233463	9.83092877992	0.990202907917	0.811049074346	3170
ERR1545670	1	405	0.00247	23	10148	0.00227	MS	6294.33015083	5781.34892787524	9.5913027825	0.989777850434	0.834509112287	2886
ERR1545672	2	653	0.00306	13	10217	0.00127	MS	3024.83506876	3080.87777777778	9.6099862442	0.992831966128	0.917492396743	2173
ERR1545673	1	411	0.00243	8	10115	0.00079	MS	7878.8241565	7308.20360824742	10.4202015516	0.9963940455	0.793821555468	3452
ERR1545674	1	426	0.00235	18	10124	0.00178	MS	8241.15955296	8084.86787072243	10.490815386	0.997367131468	0.787673917304	3499
ERR1545675	3	428	0.00701	45	10080	0.00446	MS	7294.02699275	6867.41568627451	9.96518011478	0.994621240291	0.812223206377	3120
ERR1545676	0	417	0	0	10080	0	MS	7395.50213591	7169.890625	9.97754322243	0.993851021677	0.807454026945	3195
ERR1557980	0	461	0	0	10112	0	MS	5996.45592328	5717.29296875	9.6258531503	0.994907304937	0.84886352455	2567
ERR1557985	0	476	0	0	10157	0	MS	5928.78105079	5678.05606407323	9.62308472527	0.991798677945	0.844810672945	2708
ERR1653409	2	277	0.00722	37	9828	0.00376	MS	6089.55824799	5733.41666666667	9.77393792061	0.992239162729	0.838697055659	2847
ERR1653411	2	249	0.00803	52	9900	0.00525	MS	5684.29145997	5457.48640167364	9.81116221941	0.992473971512	0.845370914073	2810
ERR1653412	0	261	0	0	9899	0	MS	6603.74785022	6428.19736842105	9.85306999939	0.991581737725	0.827700722797	2984
ERR1653414	1	219	0.00457	19	9906	0.00192	MS	5206.28920525	5067.89058171745	9.23333849866	0.991304249716	0.864701288559	2381
ERR1653415	1	303	0.0033	31	9916	0.00313	MS	5723.86968538	5632.1201814059	9.74521276156	0.992981959871	0.845663265306	2752
ERR1653416	1	266	0.00376	30	9769	0.00307	MS	6321.92421704	6042.44017094017	10.0446345488	0.99637841571	0.833873025218	2910
ERR1653417	2	369	0.00542	24	9773	0.00246	MS	6324.17467359	6122.65533088235	10.3416260037	0.997073909027	0.826543634043	3154
ERR1653421	1	292	0.00342	24	9857	0.00243	MS	6508.60537811	6144.90909090909	10.1189101161	0.996305641206	0.827359968664	3032
ERR1653422	1	263	0.0038	32	9895	0.00323	MS	5734.37079034	5570.69837587007	9.8136117982	0.995354834664	0.84777929955	2720
ERR1653423	0	255	0	0	9760	0	MS	5501.01327333	5175.61252900232	9.55305390004	0.99316544895	0.85519741354	2590
ERR1653425	1	273	0.00366	24	9874	0.00243	MS	6852.20834422	6406.34446564886	10.0992413341	0.995682849162	0.819506945803	3119
ERR1653426	1	262	0.00382	33	9966	0.00331	MS	5328.76143545	5035.09900990099	9.39286173923	0.993333372711	0.860701377357	2471
ERR1653427	1	274	0.00365	20	9866	0.00203	MS	6452.29442559	6173.43167701863	10.0153590151	0.995984408422	0.82973926681	2963
ERR1653428	1	304	0.00329	22	9921	0.00222	MS	5539.29438229	5343.175	9.8369413917	0.995282698962	0.850098039216	2744
