Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	percentSize	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus	BioProject	SRA_Study	Depth	Lat	Long
ERR1896774	0	339	0	0	10205	0	0	NSW	1084.166657	1154.46729	8.099286558	0.98525254	0.978156997	920	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896788	0	251	0	0	10155	0	0	NSW	750.8341917	789.2368421	6.980410158	0.956529668	0.98472535	617	PRJEB20123	ERP022245	0	53.333	13.433
ERR1896811	0	257	0	0	10200	0	0	NSW	786.6583325	841.24	7.755555052	0.989747866	0.984922655	672	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896849	0	203	0	0	10196	0	0	NSW	616.808121	659.4083333	6.519851535	0.959002476	0.987277354	504	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896859	0	173	0	0	10154	0	0	NSW	836.089517	955.9411765	6.247685056	0.962514339	0.97851982	581	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896871	1	171	0.00585	19	10176	0.00187	2	NSW	628.3979721	643.2213115	6.19157574	0.967083065	0.985410751	420	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896872	1	198	0.00505	54	10181	0.0053	5	NSW	1067.769924	1216.532895	6.066734264	0.940164386	0.972314942	624	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896875	0	332	0	0	10207	0	0	NSW	1053.326285	1134.372549	7.93459737	0.982039856	0.97796197	884	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896876	0	187	0	0	10106	0	0	NSW	966.7242202	1002.267544	6.513339588	0.949137243	0.976351683	729	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896883	1	240	0.00417	15	10186	0.00147	2	NSW	986.3599324	1051.14881	6.932150452	0.977923614	0.975691041	640	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896885	1	181	0.00552	44	10160	0.00433	2	NSW	956.164059	1044.032787	6.501577677	0.969359226	0.976439535	538	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896891	1	239	0.00418	12	10090	0.00119	2	NSW	1119.986923	1162.840909	6.963814596	0.97757033	0.971647209	715	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896911	0	320	0	0	10205	0	0	NSW	986.5520129	1019.363208	7.969221304	0.98314639	0.980981176	840	PRJEB20123	ERP022245	0	53.517	12.7
ERR1896914	0	159	0	0	10201	0	0	NSW	646.5160646	650.0073529	6.06292988	0.960626627	0.984744768	422	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896918	1	248	0.00403	10	10128	0.00099	0	NSW	1053.879076	1089.792929	6.983417213	0.979595806	0.973787167	673	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896926	1	215	0.00465	9	10165	0.00089	0	NSW	923.9304283	918.245	6.754418895	0.976470086	0.977112676	608	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896944	0	150	0	0	10186	0	0	NSW	666.6783025	706.5327869	5.500384948	0.945051661	0.983070751	411	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896950	1	268	0.00373	28	10112	0.00277	2	NSW	1481.890966	1503.177536	7.223990751	0.979964727	0.960639482	865	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896956	0	189	0	0	10138	0	0	NSW	942.2405489	1111.4	6.573752685	0.974200475	0.975719601	581	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896981	1	198	0.00505	17	10143	0.00168	2	NSW	863.1466694	924.3287671	6.844444967	0.980617802	0.978966934	541	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896982	2	255	0.00784	26	10140	0.00256	2	NSW	669.8998783	734.3516484	7.163520648	0.982911073	0.986485124	558	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896987	0	178	0	0	10183	0	0	NSW	545.6857819	608.2083333	6.267484662	0.965175045	0.987504919	403	PRJEB20123	ERP022245	0	53.333	13.467
ERR1896991	1	225	0.00444	33	10054	0.00328	2	NSW	1995.72458	1893.102564	6.557453155	0.948731176	0.94530858	1054	PRJEB20123	ERP022245	0	53.333	13.467
ERR1897028	2	158	0.01266	16	10167	0.00157	2	NSW	834.290218	909.8828125	5.4643728	0.938474083	0.97849038	470	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897031	1	328	0.00305	5	10140	0.00049	0	NSW	1903.776324	1857.140805	7.823781608	0.988399466	0.950935961	1065	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897053	1	179	0.00559	10	10216	0.00098	0	NSW	648.8711451	605.6071429	6.492644023	0.977109319	0.985427873	420	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897056	1	195	0.00513	41	10161	0.00404	2	NSW	773.4507201	784.2462687	6.778750441	0.982306774	0.981807512	499	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897057	1	252	0.00397	10	10111	0.00099	0	NSW	1465.513731	1447.54878	6.685829725	0.949793967	0.960621352	887	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897066	2	342	0.00585	53	10132	0.00523	5	NSW	1430.423022	1476.099379	7.853574604	0.989664385	0.962999702	953	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897077	1	166	0.00602	7	10203	0.00069	0	NSW	593.5367955	634.745614	5.929705026	0.955445342	0.985710091	405	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897082	1	175	0.00571	16	10175	0.00157	2	NSW	812.5042266	835.8876404	6.466393347	0.972900369	0.977132806	519	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897092	0	221	0	0	10158	0	0	NSW	1041.631032	1027.13587	6.464647241	0.961086873	0.974599453	614	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897105	1	234	0.00427	23	10108	0.00228	2	NSW	1452.971686	1561.988372	6.843710509	0.97012488	0.960109622	835	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897120	1	169	0.00592	18	10179	0.00177	2	NSW	879.2433711	844.8450704	6.157984186	0.957979942	0.978852555	492	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897123	1	166	0.00602	15	10200	0.00147	2	NSW	645.7261213	718.6764706	6.307649333	0.976259638	0.9840898	424	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897125	1	205	0.00488	20	10137	0.00197	2	NSW	1014.499338	1040.160256	6.479964226	0.966510266	0.97476279	575	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897138	0	154	0	0	10225	0	0	NSW	525.9142648	533.1470588	6.217221716	0.974525759	0.987606129	365	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897139	1	259	0.00386	20	10116	0.00198	2	NSW	1218.625433	1413.901316	7.003234788	0.979390746	0.969027846	707	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897145	0	165	0	0	10222	0	0	NSW	584.7395497	605.3490566	6.345731807	0.975542323	0.986241218	402	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897154	1	207	0.00483	12	10164	0.00118	2	NSW	747.0585373	813.0069444	6.940596655	0.984663688	0.982186552	514	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897162	0	166	0	0	10213	0	0	NSW	616.7681331	678.1184211	6.46734154	0.979327516	0.986140933	378	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897171	0	141	0	0	10197	0	0	NSW	461.2857527	472.3478261	5.920256358	0.962427817	0.989748096	326	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897175	0	181	0	0	10216	0	0	NSW	679.5393373	694.9152542	6.522431309	0.978812313	0.983984375	441	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897177	0	155	0	0	10194	0	0	NSW	512.5641762	539.375	6.431349117	0.979210956	0.988157505	358	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897182	1	233	0.00429	19	10138	0.00187	2	NSW	1633.018635	1779.923077	6.364884198	0.921703599	0.95812033	842	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897193	0	160	0	0	10194	0	0	NSW	651.5385032	711	6.182772855	0.964001112	0.984457478	408	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897195	0	165	0	0	10218	0	0	NSW	555.6685293	552.6333333	6.109519297	0.957302035	0.987491449	392	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897203	0	273	0	0	10062	0	0	NSW	2045.168056	1995.37069	7.050004406	0.970878828	0.946577795	1053	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897204	0	146	0	0	10220	0	0	NSW	555.3469238	556.1568627	6.037167513	0.96366389	0.986920449	356	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897217	1	245	0.00408	25	10107	0.00247	2	NSW	1537.522945	1621.521552	7.232086667	0.981807869	0.960101266	829	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897220	1	173	0.00578	24	10199	0.00235	2	NSW	687.7849491	743.7232143	6.011196268	0.944548461	0.982911825	458	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897223	1	228	0.00439	29	10080	0.00288	2	NSW	1330.205811	1420.86747	6.887566851	0.977280966	0.967389182	697	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897229	1	216	0.00463	17	10173	0.00167	2	NSW	787.218642	827.6701031	6.204954179	0.948855811	0.98014661	546	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897256	1	268	0.00373	22	10144	0.00217	2	NSW	1480.60784	1504.50365	6.961320585	0.973985475	0.960813345	866	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897264	1	216	0.00463	14	10148	0.00138	2	NSW	1085.579711	1089.645669	6.265572147	0.960209427	0.970975193	675	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897266	1	320	0.00313	9	10133	0.00089	0	NSW	1728.808919	1655.145604	7.908630237	0.989554997	0.955178501	1035	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897283	0	122	0	0	10202	0	0	NSW	505.3030833	540.1071429	5.505962451	0.943154282	0.987765489	329	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897292	1	276	0.00362	75	10097	0.00743	5	NSW	1820.157064	2044.982759	7.453645223	0.986298571	0.952308627	935	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897293	1	191	0.00524	30	10210	0.00294	2	NSW	704.221656	732.0333333	6.222897262	0.952816544	0.983307302	459	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897300	1	245	0.00408	34	10099	0.00337	2	NSW	1287.869907	1282.955446	7.108933429	0.98315122	0.968129827	721	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897303	1	230	0.00435	22	10149	0.00217	2	NSW	1699.366317	1693.136691	6.11620933	0.939079016	0.955639172	882	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897311	1	277	0.00361	16	10126	0.00158	2	NSW	1407.008505	1457.968966	6.408768103	0.955287224	0.961914159	872	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897333	0	142	0	0	10175	0	0	NSW	576.073785	611.7931034	5.545875689	0.940917438	0.985809356	386	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897340	1	195	0.00513	24	10157	0.00236	2	NSW	855.5277158	897.6901408	6.293345386	0.96778524	0.978783731	524	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897345	1	166	0.00602	26	10186	0.00255	2	NSW	687.7114478	748.9824561	5.936904344	0.951798863	0.983194919	438	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897348	1	238	0.0042	22	10037	0.00219	2	NSW	1668.747006	1708.402913	6.865797844	0.977422302	0.958968347	803	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897351	0	237	0	0	10185	0	0	NSW	740.7479285	810.3529412	6.428218588	0.962379754	0.982226194	570	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897356	1	223	0.00448	18	10129	0.00178	2	NSW	1138.604269	1268.439024	6.6667035	0.973882587	0.971397466	649	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897362	1	344	0.00291	7	10169	0.00069	0	NSW	895.7771316	918.1653226	6.943103747	0.955101747	0.980614052	736	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897364	0	149	0	0	10193	0	0	NSW	667.7166692	692.7604167	6.488061534	0.979403803	0.98483811	403	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897365	2	322	0.00621	32	10085	0.00317	2	NSW	1978.443525	2028.333333	7.745651428	0.985073967	0.949689869	1057	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897367	1	196	0.0051	59	10141	0.00582	5	NSW	920.4728592	971.5578947	6.08989913	0.952706014	0.976031825	596	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897390	1	227	0.00441	56	10090	0.00555	5	NSW	1378.977025	1617.289474	7.066230214	0.982079642	0.965611567	720	PRJEB20123	ERP022245	0	53.167	13.033
ERR1897398	2	203	0.00985	28	10122	0.00277	2	NSW	1500.908975	1475.236842	5.871976897	0.928234893	0.960194079	803	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897403	1	176	0.00568	24	10174	0.00236	2	NSW	612.4659129	630.2580645	6.507140599	0.978156176	0.985430723	428	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897411	0	172	0	0	10199	0	0	NSW	564.0221787	602.0273973	5.90118689	0.956898895	0.984818262	437	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897419	1	276	0.00362	11	10200	0.00108	2	NSW	851.1100738	913.3894231	6.618791701	0.966870628	0.979944675	666	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897420	0	226	0	0	10188	0	0	NSW	612.4807468	694.4083333	6.140288996	0.951249761	0.986261532	490	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897451	0	99	0	0	10168	0	0	NSW	795.0992528	732.112069	5.692462488	0.952797286	0.981595693	401	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897464	0	202	0	0	10050	0	0	NSW	1467.623102	1578.178218	6.703219203	0.971874428	0.961542245	778	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897487	0	170	0	0	10028	0	0	NSW	1888.181691	1869.900862	6.066625981	0.949052647	0.948916909	828	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897488	0	99	0	0	10138	0	0	NSW	1211.420223	1077.326667	4.849415932	0.92268957	0.97172488	497	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897495	0	259	0	0	10063	0	0	NSW	1968.933747	1940.711111	6.539394758	0.958931827	0.945855483	1061	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897503	0	249	0	0	10140	0	0	NSW	920.373729	992.4690265	6.160439501	0.949704403	0.974463206	673	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897504	0	186	0	0	10189	0	0	NSW	1012.834967	1096.5	6.076213715	0.949918033	0.970947187	589	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897506	0	276	0	0	10164	0	0	NSW	881.0359005	944.2207207	6.449288073	0.952168303	0.974665892	675	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897512	0	256	0	0	10103	0	0	NSW	1250.313357	1253.503401	6.823678725	0.952339089	0.967211471	811	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897524	0	123	0	0	10117	0	0	NSW	1245.756881	1251.020548	5.741734377	0.94749095	0.969592938	570	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897525	0	104	0	0	10127	0	0	NSW	1375.780298	1267.6	5.262581826	0.9380145	0.967691095	551	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897531	0	94	0	0	10098	0	0	NSW	1244.835185	1273.682432	5.384217148	0.947950693	0.968609427	553	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897543	0	138	0	0	10033	0	0	NSW	1820.728514	1633.634615	5.699547449	0.945249271	0.954603392	793	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897550	0	186	0	0	10148	0	0	NSW	1153.635927	1252.1875	5.940338811	0.937799352	0.969241559	648	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897565	0	220	0	0	10135	0	0	NSW	793.7682252	847.3965517	5.988903805	0.93921199	0.979918864	603	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897572	0	142	0	0	10000	0	0	NSW	1804.402972	1799.265625	5.471612151	0.924555995	0.951743956	832	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897584	0	172	0	0	10082	0	0	NSW	1802.386741	1743.063492	6.3664793	0.962745854	0.954182678	841	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897590	0	244	0	0	10172	0	0	NSW	793.3447762	831.4950495	6.67315987	0.970038437	0.981803797	624	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897598	0	301	0	0	10113	0	0	NSW	1135.392373	1181.012658	6.530603351	0.959636987	0.970300937	835	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897600	0	227	0	0	10122	0	0	NSW	1545.802566	1570.806202	6.779756923	0.960626988	0.959559917	846	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897608	0	245	0	0	10088	0	0	NSW	1317.474387	1320.423841	7.130755895	0.980127705	0.964694082	831	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897618	0	171	0	0	10095	0	0	NSW	1308.709837	1250.786408	6.289394518	0.967363293	0.966448931	668	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897622	0	259	0	0	10144	0	0	NSW	989.5010071	1029.67094	6.8508424	0.967606093	0.97367317	696	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897627	0	190	0	0	10055	0	0	NSW	2227.197928	2130.954819	5.961395428	0.941016917	0.942156863	1022	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897628	0	135	0	0	10149	0	0	NSW	1183.620592	1223.972973	6.26061986	0.968854589	0.963142219	557	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897663	0	202	0	0	10156	0	0	NSW	1145.337711	1157.666667	6.722614281	0.974782802	0.968569326	675	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897664	0	218	0	0	10110	0	0	NSW	1806.546429	1969.12	6.622661248	0.967529654	0.954627585	839	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897679	0	252	0	0	10088	0	0	NSW	1869.669321	1956.281481	7.276702165	0.980814165	0.951307926	988	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897680	0	157	0	0	10182	0	0	NSW	985.1598902	1065.542254	5.490038979	0.92756934	0.974426808	561	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897692	0	318	0	0	10192	0	0	NSW	1038.790705	1073.163636	7.967035142	0.984568002	0.979130096	865	PRJEB20123	ERP022245	0	53.517	12.7
ERR1897697	0	209	0	0	10153	0	0	NSW	1054.677259	1073.328829	7.443060532	0.984430976	0.974679832	748	PRJEB20123	ERP022245	0	53.517	12.7
ERR1897700	0	233	0	0	10098	0	0	NSW	1371.833336	1425.055921	7.805848646	0.986724781	0.965192666	960	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897735	0	150	0	0	10127	0	0	NSW	1745.325112	1718.936	5.82285128	0.946858007	0.954452155	790	PRJEB20123	ERP022245	0	53.1	13.033
ERR1897751	0	206	0	0	10110	0	0	NSW	945.2713433	989.2190476	7.283257556	0.982713755	0.977801788	708	PRJEB20123	ERP022245	0	53.517	12.7
ERR1897766	0	290	0	0	10169	0	0	NSW	949.0178461	968.9689922	7.223864869	0.979400786	0.978333993	750	PRJEB20123	ERP022245	0	53.1	13.033
ERR1981012	1	141	0.00709	18	9978	0.0018	2	SLW	340.2522392	461.5652174	4.790733101	0.869222279	0.99263201	248	PRJEB20869	ERP023059	0	-77.717	162.367
ERR1981023	0	104	0	0	10156	0	0	SLW	484.8068946	495.0119048	5.272951363	0.953266453	0.988476954	262	PRJEB20869	ERP023059	0	-77.717	162.367
ERR1981025	0	98	0	0	10151	0	0	SLW	572.3787162	606	4.991050189	0.929340297	0.985950331	303	PRJEB20869	ERP023059	0	-77.717	162.367
ERR1981027	0	100	0	0	10177	0	0	SLW	404.4877502	489.9090909	4.634152766	0.90113853	0.989876716	252	PRJEB20869	ERP023059	0	-77.717	162.367
ERR2012671	0	169	0	0	10200	0	0	NSW	1338.464054	1386.889474	5.637377006	0.9305421	0.965883394	647	PRJEB21441	ERP023684	0	46.35	-119.94
ERR2012704	0	132	0	0	10005	0	0	NSW	1512.737931	1634.22449	5.453940414	0.932666825	0.96346712	632	PRJEB21441	ERP023684	0	46.35	-119.94
ERR2012755	0	213	0	0	10195	0	0	NSW	1560.568703	1659.136364	6.885602946	0.979211116	0.960461447	781	PRJEB21441	ERP023684	0	46.35	-119.94
ERR2012756	0	244	0	0	10174	0	0	NSW	2191.878859	2136.056338	7.289013069	0.984363171	0.946276911	982	PRJEB21441	ERP023684	0	46.35	-119.94
ERR2012850	1	391	0.00256	22	10013	0.0022	2	NSS	4193.901305	3977.438806	8.223879685	0.981012805	0.8838131	1906	PRJEB21441	ERP023684	0	-27.73	-55.68
ERR2012910	0	542	0	0	10016	0	0	NSS	5015.450743	4932.480469	9.61504919	0.996048987	0.864074713	2380	PRJEB21441	ERP023684	0	69.33	-138.74
ERR2012913	0	443	0	0	10113	0	0	NSS	4251.707245	4394.812893	9.396350987	0.996152069	0.884460141	2096	PRJEB21441	ERP023684	0	41.58	-80.05
ERR2012922	0	525	0	0	9979	0	0	NSS	5801.011819	5696.969248	9.952103831	0.997182546	0.841090835	2681	PRJEB21441	ERP023684	0	36.05	-111.77
ERR2012925	0	494	0	0	10165	0	0	NSS	6706.695218	6329.225806	9.563556029	0.994032217	0.830908376	2764	PRJEB21441	ERP023684	0	34.62	-81.67
ERR2012969	0	349	0	0	9831	0	0	NSS	1879.176107	1986.4025	7.733317444	0.985010205	0.940977092	1065	PRJEB21441	ERP023684	0	-77.65	162.89
ERR2012970	0	333	0	0	9727	0	0	NSS	1669.464729	1918.881988	7.584847155	0.982833763	0.950425246	970	PRJEB21441	ERP023684	0	-77.63	162.88
ERR2012972	0	345	0	0	9991	0	0	NSS	2058.790136	2093.627451	7.738268201	0.98469298	0.942671828	1148	PRJEB21441	ERP023684	0	-77.53	161.7
ERR2012976	0	515	0	0	9797	0	0	NSS	4331.574775	4584.779661	9.659859335	0.995894641	0.862053162	2211	PRJEB21441	ERP023684	0	-3.39	36.51
ERR2012983	0	580	0	0	9635	0	0	NSS	3449.036337	3648.043597	9.770029643	0.996537059	0.875935558	2007	PRJEB21441	ERP023684	0	-3.39	36.53
ERR2012989	0	577	0	0	9943	0	0	NSS	5455.711561	5475.95063	10.24084434	0.997718091	0.841481326	2768	PRJEB21441	ERP023684	0	-3.32	36.53
ERR2012992	0	570	0	0	9763	0	0	NSS	4129.976045	4387.594521	9.710964463	0.996507951	0.87590141	2230	PRJEB21441	ERP023684	0	-3.38	36.56
ERR2012996	0	524	0	0	9989	0	0	NSS	3073.601021	3183.938291	9.148693105	0.995498737	0.908840365	1782	PRJEB21441	ERP023684	0	-3.34	36.55
ERR2013009	0	609	0	0	9614	0	0	NSS	3016.965507	3137.664402	9.691299584	0.996694514	0.893115253	1886	PRJEB21441	ERP023684	0	-6.91	36.09
ERR2013018	0	510	0	0	9864	0	0	NSS	2418.317796	2693.241573	8.701069743	0.990277203	0.931307116	1552	PRJEB21441	ERP023684	0	-6.91	36.12
ERR2013028	0	350	0	0	9320	0	0	NSS	2547.157535	2816.720085	9.527863816	0.997394394	0.815186615	1323	PRJEB21441	ERP023684	0	-6.89	36.14
ERR2013047	0	480	0	0	10205	0	0	NSS	4677.279487	4708.127358	8.804028227	0.983683451	0.877702769	2183	PRJEB21441	ERP023684	0	-6.12	36.46
ERR2013051	0	599	0	0	10172	0	0	NSS	4926.927015	4894.468884	9.931336523	0.996491908	0.862731573	2628	PRJEB21441	ERP023684	0	-6.07	36.47
ERR2013054	0	563	0	0	10128	0	0	NSS	4305.323497	4227.757732	9.563073709	0.995479112	0.884057971	2263	PRJEB21441	ERP023684	0	-6.06	36.46
ERR2013057	0	565	0	0	9899	0	0	NSS	4334.567656	4463.071253	9.703557897	0.996255551	0.873841401	2357	PRJEB21441	ERP023684	0	-6.1	36.49
ERR2013082	0	482	0	0	9572	0	0	NSS	2411.818547	2482.016071	8.563425163	0.985275279	0.925143307	1465	PRJEB21441	ERP023684	0	-5.35	37.47
ERR2013084	0	557	0	0	10023	0	0	NSS	1867.772559	2005.436047	8.796868842	0.993357752	0.951355743	1384	PRJEB21441	ERP023684	0	-5.34	37.47
ERR2013086	0	418	0	0	8494	0	0	NSS	1329.725239	1721.409091	8.41257773	0.991982986	0.950014323	962	PRJEB21441	ERP023684	0	-5.31	37.47
ERR2013089	0	494	0	0	9789	0	0	NSS	3362.852908	3630.681269	8.81350133	0.983916868	0.898653663	1901	PRJEB21441	ERP023684	0	-5.36	37.5
ERR2013099	0	440	0	0	9951	0	0	NSS	4508.780978	4567.024709	8.772664007	0.980286275	0.873672152	2139	PRJEB21441	ERP023684	0	-5.33	37.52
ERR2013113	0	540	0	0	10173	0	0	NSS	4706.291514	4833.221622	9.788905899	0.996930496	0.873148239	2411	PRJEB21441	ERP023684	0	39.33	-111.45
ERR2013116	0	502	0	0	10122	0	0	NSS	5015.993982	5005.069767	9.4673215	0.992564971	0.865614208	2437	PRJEB21441	ERP023684	0	39.35	-111.58
